
PHIL 	105 	41414 	  3.00 	Critical Reasoning 	University City 	Eric F Fleming 	Lecture 	09:00 am - 09:50 am 	MWF 	   	Introduces and develops the skills involved in reasoning effectively about experience, and being able to distinguish strong arguments from weak ones. 
PHIL 	105 	40156 	  3.00 	Critical Reasoning 	University City 	James Anthony Stieb 	Lecture 	02:00 pm - 03:20 pm 	TR 	   	Introduces and develops the skills involved in reasoning effectively about experience, and being able to distinguish strong arguments from weak ones. 
PHIL 	105 	40859 	  3.00 	Critical Reasoning 	Online 	Daniel P Touey 	Lecture 	 	TBD 	   	Introduces and develops the skills involved in reasoning effectively about experience, and being able to distinguish strong arguments from weak ones. 
EDUC 	105 	40825 	  1.00 	Freshman Pedagogy Seminar 	Online 	Brenda  Gormley 	Seminar 	 	TBD 	 	Education majors only. Addresses observation skills focusing on classroom dynamics, i.e., what is teaching/learning, changing roles of teachers, learning styles, study skills, mentoring, journal writing/analysis, and the use of portfolios. 
PHIL 	105 	41413 	  3.00 	Critical Reasoning 	Online 	Amy S Bush 	Lecture 	 	TBD 	   	Introduces and develops the skills involved in reasoning effectively about experience, and being able to distinguish strong arguments from weak ones. 
PHIL 	105 	41769 	  3.00 	Critical Reasoning 	Online 	Amy S Bush 	Lecture 	 	TBD 	   	Introduces and develops the skills involved in reasoning effectively about experience, and being able to distinguish strong arguments from weak ones. 
PHIL 	105 	42651 	  3.00 	Critical Reasoning 	Online 	Alan G Soble 	Lecture 	 	TBD 	   	Introduces and develops the skills involved in reasoning effectively about experience, and being able to distinguish strong arguments from weak ones. 
PHIL 	105 	43242 	  3.00 	Critical Reasoning 	Online 	Patrick Michael Denehy 	Lecture 	 	TBD 	   	Introduces and develops the skills involved in reasoning effectively about experience, and being able to distinguish strong arguments from weak ones. 
VSST 	106 	40506 	  2.00 	Accelerated Design III 	University City 	Joshua A Weiss 	Studio-Lecture 	09:00 am - 11:50 am 	MW 	VSST 102  Minimum Grade: D </span><span> or VSST 105  Minimum Grade: D </span><span> or VSST 109  Minimum Grade: D  	This is an accelerated course offered as a substitute for VSST 103.  The work concentrates on three-dimensional space with a primary focus on materials and craftsmanship. The course meets 8 hours per week delivered in four weeks. 
VSST 	106 	40507 	  2.00 	Accelerated Design III 	University City 	John J Formicola 	Studio-Lecture 	09:00 am - 11:50 am 	MW 	VSST 102  Minimum Grade: D </span><span> or VSST 105  Minimum Grade: D </span><span> or VSST 109  Minimum Grade: D  	This is an accelerated course offered as a substitute for VSST 103.  The work concentrates on three-dimensional space with a primary focus on materials and craftsmanship. The course meets 8 hours per week delivered in four weeks. 
VSST 	106 	43668 	  2.00 	Accelerated Design III 	University City 	Rashidah  A Salam 	Studio-Lecture 	09:00 am - 11:50 am 	MW 	VSST 102  Minimum Grade: D </span><span> or VSST 105  Minimum Grade: D </span><span> or VSST 109  Minimum Grade: D  	This is an accelerated course offered as a substitute for VSST 103.  The work concentrates on three-dimensional space with a primary focus on materials and craftsmanship. The course meets 8 hours per week delivered in four weeks. 
MUSC 	107 	40130 	0.00 OR 1.00 	Jazz Orchestra 	University City 	George Leroy Starks 	Practice 	05:30 pm - 07:50 pm 	T 	 	Offers rehearsal, study, and performance of jazz compositions for both large and small ensembles; concerts given on and off campus, sometimes with guest soloists. May be repeated for credit. 
BIO 	109 	41276 	  3.00 	Biological Diversity, Ecology & Evolution 	University City 	Kevin Pw Smith 	Lecture 	01:00 pm - 01:50 pm 	MWF 	 	An interactive course for the non-major that discusses the variety of living things and how we ended up with them and what makes them unique.   This course also explores how living things affect each other and the world as well as the impacts that humans have on the living world.  This course is identical to BIO 101 
MUSC 	109 	42781 	0.00 OR 1.00 	University Orchestra 	University City 	Rosalind M Erwin 	Practice 	07:00 pm - 09:50 pm 	W 	 	This is a full orchestra that performs concert repertoire of various periods from the 18th century to the present day.  Wind, brass, and percussionists must be in the concert band in order to participate. 
ANTH 	110 	40171 	  3.00 	Human Past:  Anthropology and Prehistoric Archeology 	University City 	Judith A Storniolo 	Lecture 	10:00 am - 10:50 am 	MWF 	 	Examines human origins from the australopithecines to the present, including both the physiological and archaeological records. Discusses new finds and new interpretations of evolution. 
INFO 	110 	40400 	  3.00 	Human-Computer Interaction I 	University City 	John A D'Ignazio 	Lecture 	06:00 pm - 08:50 pm 	W 	 	This course introduces the student to the study of computer-based user interfaces. It presents a user-interface layout and design, types and usage of interaction techniques, building a consistent look and feel throughout the interface and how to evaluate designs with users. Centered focus in evaluation of computer interfaces. It teaches the basic principles of user analysis and interface evaluation and gives a practical introduction to ergonomics. 
PSCI 	110 	41071 	  4.00 	American Government I 	University City 	Robert J McMonagle 	Lecture 	12:00 pm - 01:50 pm 	TR 	 	Introduces the elements of the American political system. 
PHTO 	110 	41880 	  3.00 	Photography 	University City 	Michael William Froio 	Lecture 	03:00 pm - 05:50 pm 	W 	   	Lecture-laboratory course in black and white photography.  Coordinates a photographic visual discipline with comprehensive camera and darkroom/digital lab experience. For PHTO Majors, a manual 35mm film camera is required. For PHTO Minors &amp; non-majors a digital point and shoot camera or DSLR, eight megapixels or higher is required. 
ANTH 	110 	40005 	  3.00 	Human Past:  Anthropology and Prehistoric Archeology 	University City 	Robert Simms Powell 	Lecture 	07:00 pm - 09:50 pm 	W 	 	Examines human origins from the australopithecines to the present, including both the physiological and archaeological records. Discusses new finds and new interpretations of evolution. 
PHTO 	110 	41882 	  3.00 	Photography 	University City 	Ashley C Smith 	Lecture 	12:30 pm - 03:20 pm 	T 	   	Lecture-laboratory course in black and white photography.  Coordinates a photographic visual discipline with comprehensive camera and darkroom/digital lab experience. For PHTO Majors, a manual 35mm film camera is required. For PHTO Minors &amp; non-majors a digital point and shoot camera or DSLR, eight megapixels or higher is required. 
PHTO 	110 	41883 	  3.00 	Photography 	University City 	Diana M Rossi 	Lecture 	06:00 pm - 08:50 pm 	M 	   	Lecture-laboratory course in black and white photography.  Coordinates a photographic visual discipline with comprehensive camera and darkroom/digital lab experience. For PHTO Majors, a manual 35mm film camera is required. For PHTO Minors &amp; non-majors a digital point and shoot camera or DSLR, eight megapixels or higher is required. 
PHTO 	110 	41884 	  3.00 	Photography 	University City 	Diana M Rossi 	Lecture 	06:30 pm - 09:20 pm 	T 	   	Lecture-laboratory course in black and white photography.  Coordinates a photographic visual discipline with comprehensive camera and darkroom/digital lab experience. For PHTO Majors, a manual 35mm film camera is required. For PHTO Minors &amp; non-majors a digital point and shoot camera or DSLR, eight megapixels or higher is required. 
PHTO 	110 	41887 	  3.00 	Photography 	University City 	Benjamin M Riley 	Lecture 	03:00 pm - 05:50 pm 	M 	   	Lecture-laboratory course in black and white photography.  Coordinates a photographic visual discipline with comprehensive camera and darkroom/digital lab experience. For PHTO Majors, a manual 35mm film camera is required. For PHTO Minors &amp; non-majors a digital point and shoot camera or DSLR, eight megapixels or higher is required. 
PHTO 	110 	41998 	  3.00 	Photography 	University City 	Bruce D Wartman 	Lecture 	06:00 pm - 08:50 pm 	W 	   	Lecture-laboratory course in black and white photography.  Coordinates a photographic visual discipline with comprehensive camera and darkroom/digital lab experience. For PHTO Majors, a manual 35mm film camera is required. For PHTO Minors &amp; non-majors a digital point and shoot camera or DSLR, eight megapixels or higher is required. 
PHTO 	110 	42316 	  3.00 	Photography 	University City 	Benjamin M Riley 	Lecture 	12:00 pm - 02:50 pm 	M 	   	Lecture-laboratory course in black and white photography.  Coordinates a photographic visual discipline with comprehensive camera and darkroom/digital lab experience. For PHTO Majors, a manual 35mm film camera is required. For PHTO Minors &amp; non-majors a digital point and shoot camera or DSLR, eight megapixels or higher is required. 
VSST 	110 	40194 	  3.00 	Introductory Drawing 	University City 	Mircea  Popescu 	Lab 	12:00 pm - 03:50 pm 	M 	 	Provides basic understanding of the perceptual problems in drawing, including how three-dimensional objects can be represented on a two-dimensional surface. 
BIO 	110 	41277 	  1.00 	Biological Diversity, Ecology and Evolution Laboratory 	University City 	Kevin Pw Smith 	Lab 	09:00 am - 10:50 am 	T 	 	A companion course to BIO 109 that provides a hands on exploration of the diversity of life including microbes, plants and animals as well as the processes that give rise to this diversity.   The labs also provide practical exploration of the impacts of human beings on the planet. 
PSCI 	110 	41498 	  4.00 	American Government I 	Online 	Robert J McMonagle 	Lecture 	 	TBD 	 	Introduces the elements of the American political system. 
PHIL 	111 	40094 	  3.00 	Propositional Logic 	University City 	Alan G Soble 	Lecture 	12:30 pm - 01:50 pm 	TR 	   	An introduction to the fundamental concepts of symbolic logic: argument, validity, soundness, provability, completeness, consistency, decidability, entailment, logical equivalence, logical truth, logical contradiction.  Covers truth-functional connectives, rules of formation and translation, and rules of inference.  Proof techniques studied include natural deduction, truth-tables, and/or truth-trees. 
BUSN 	111 	40187 	  4.00 	Foundations for Business 	University City 	Eric E Rios 	Lecture 	06:00 pm - 09:50 pm 	W 	 	Provides an integrated foundation for future business courses. Orients transfer and evening students to the main disciplines and functions of business, in both the internal and external environments; enables hands-on analysis of information and decision-making in a competitive arena; and provides an opportunity to develop teamwork and to enhance communication, presentation, and other management skills. 
COM 	111 	40103 	  3.00 	Principles of Communication 	University City 	Karen Marie Cristiano 	Lecture 	11:00 am - 12:20 pm 	TR 	 	Explores the importance of communication in organizational settings. Includes assessment of appropriate modes of communication, including written, spoken, and electronic. 
COM 	111 	40142 	  3.00 	Principles of Communication 	University City 	Brandon C Niezgoda 	Lecture 	06:30 pm - 09:20 pm 	T 	 	Explores the importance of communication in organizational settings. Includes assessment of appropriate modes of communication, including written, spoken, and electronic. 
